,sq_mt_built,n_rooms,n_bathrooms,floor,is_floor_under,buy_price,house_type_id,is_renewal_needed,is_new_development,built_year,has_central_heating,has_individual_heating,has_ac,has_fitted_wardrobes,has_lift,is_exterior,has_garden,has_pool,has_terrace,has_balcony,has_storage_room,is_accessible,has_green_zones,has_parking,parking_price,is_orientation_north,is_orientation_west,is_orientation_south,is_orientation_east,distrito_id_num,neighborhood_id_num,neighborhood_price_m2,estimado_metros_por_preciom2
5298,48.0,2,1.0,1.0,0,110000,1.0,1,0,1930.0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0.0,0,0,0,1,13.0,90.0,2081.94,99933.12
5299,63.0,2,1.0,4.0,0,115000,1.0,0,0,1969.0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0.0,0,1,0,0,13.0,87.0,2076.58,130824.54
5300,142.0,4,1.0,1.0,0,145000,1.0,1,0,1970.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,13.0,89.0,2007.79,285106.18
5301,59.0,2,1.0,4.0,0,135000,1.0,0,0,1960.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,13.0,90.0,2081.94,122834.46
5302,63.0,2,1.0,2.0,0,120000,1.0,1,0,1965.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0,1,0,1,13.0,87.0,2076.58,130824.54
5303,37.0,0,1.0,0.5,1,97000,0.0,0,0,2010.0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,13.0,89.0,2007.79,74288.23
5304,53.0,2,1.0,1.0,0,160000,1.0,0,0,2006.0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0.0,0,0,0,0,13.0,90.0,2081.94,110342.82
5305,60.0,2,1.0,2.0,0,125000,1.0,0,0,1970.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,13.0,86.0,1983.7,119022.0
5306,81.0,3,1.0,2.0,0,115000,1.0,0,0,1970.0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0.0,0,0,0,0,13.0,89.0,2007.79,162630.99
5307,71.0,3,1.0,0.5,1,159995,1.0,0,0,1974.0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0.0,1,0,0,0,13.0,88.0,1896.75,134669.25
5308,40.0,2,1.0,0.5,1,85000,1.0,0,0,1970.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,1,13.0,88.0,1896.75,75870.0
5309,85.0,3,1.0,2.0,0,199800,1.0,0,0,1970.0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0.0,0,0,0,0,13.0,90.0,2081.94,176964.9
5310,90.0,2,1.0,4.0,0,155000,1.0,0,0,1970.0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0.0,0,0,0,0,13.0,86.0,1983.7,178533.0
5311,106.0,3,1.0,5.0,0,190000,1.0,0,0,1981.0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0.0,0,1,0,0,13.0,90.0,2081.94,220685.64
5312,100.0,3,2.0,0.5,1,305000,1.0,0,0,2002.0,0,1,0,1,1,1,0,1,1,0,1,0,1,1,0.0,0,1,0,1,13.0,90.0,2081.94,208194.0
5313,105.0,2,2.0,2.0,0,232000,1.0,0,0,1970.0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0.0,0,0,0,0,13.0,90.0,2081.94,218603.7
5314,49.0,2,1.0,0.5,1,101700,1.0,1,0,1915.0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0.0,0,0,0,0,13.0,90.0,2081.94,102015.06
5315,70.0,2,1.0,4.0,0,276000,3.0,0,0,2009.0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0.0,1,1,1,1,13.0,90.0,2081.94,145735.80000000002
5316,90.0,3,2.0,4.0,0,220000,1.0,1,0,1982.0,0,1,0,1,1,1,0,0,1,0,0,1,1,1,15000.0,0,0,1,1,13.0,86.0,1983.7,178533.0
5317,139.0,3,2.0,2.0,0,300000,1.0,0,0,1970.0,0,0,1,1,1,1,0,0,0,1,1,0,1,1,0.0,0,1,0,1,13.0,90.0,2081.94,289389.66000000003
5318,140.0,4,2.0,6.0,0,320000,1.0,0,0,1970.0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0.0,0,0,1,0,13.0,87.0,2076.58,290721.2
5319,78.0,3,1.0,0.5,1,165000,1.0,0,0,1970.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,13.0,86.0,1983.7,154728.6
5320,53.0,2,1.0,0.5,1,154900,1.0,1,0,1970.0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0.0,0,0,0,0,13.0,86.0,1983.7,105136.1
5321,114.0,3,2.0,2.0,0,245000,1.0,0,0,1970.0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0.0,0,0,0,0,13.0,90.0,2081.94,237341.16
5322,120.0,3,2.0,3.0,0,340000,1.0,0,0,1970.0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0.0,0,1,0,1,13.0,86.0,1983.7,238044.0
5323,105.0,4,2.0,4.0,0,146500,1.0,0,0,1970.0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0.0,0,0,1,0,13.0,85.0,1574.36,165307.8
5324,74.0,2,2.0,3.0,0,275000,3.0,0,0,2005.0,0,1,1,1,1,1,0,0,1,0,0,1,0,1,0.0,1,0,0,0,13.0,90.0,2081.94,154063.56
5325,121.0,2,1.0,3.0,0,189000,1.0,0,0,1970.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0.0,0,0,0,0,13.0,90.0,2081.94,251914.74
5326,120.0,4,2.0,8.0,0,285000,1.0,0,0,1991.0,0,1,1,1,1,1,0,0,1,0,0,1,1,1,0.0,0,0,0,0,13.0,87.0,2076.58,249189.6
5327,77.0,3,1.0,3.0,0,125510,1.0,1,0,1965.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,1,0,1,0,13.0,90.0,2081.94,160309.38
5328,67.0,1,2.0,0.5,1,59000,1.0,1,0,1970.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,13.0,87.0,2076.58,139130.86
5329,131.0,3,2.0,1.0,0,265000,1.0,0,0,1970.0,0,0,1,1,1,1,0,0,1,0,1,0,1,1,0.0,0,0,0,0,13.0,90.0,2081.94,272734.14
5330,45.0,2,1.0,1.0,0,120000,1.0,0,0,1970.0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0.0,0,0,0,0,13.0,89.0,2007.79,90350.55
5331,86.0,2,2.0,1.0,0,234000,1.0,0,0,1970.0,0,0,1,1,1,1,0,1,0,0,1,0,1,1,0.0,0,0,0,1,13.0,87.0,2076.58,178585.88
5332,50.0,2,1.0,4.0,0,92000,1.0,1,0,1970.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0.0,0,0,0,0,13.0,88.0,1896.75,94837.5
5333,61.0,2,1.0,1.0,0,99000,1.0,1,0,1970.0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0.0,0,0,0,0,13.0,86.0,1983.7,121005.7
5334,50.0,2,1.0,0.5,1,125000,1.0,0,0,1915.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,13.0,89.0,2007.79,100389.5
5335,80.0,2,2.0,0.5,1,157000,4.0,0,0,1970.0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0.0,0,0,0,0,13.0,86.0,1983.7,158696.0
5336,70.0,2,2.0,0.5,1,137000,4.0,0,0,1970.0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0.0,0,0,0,0,13.0,86.0,1983.7,138859.0
5337,50.0,1,1.0,3.0,0,119900,3.0,0,0,2003.0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0.0,0,0,0,0,13.0,90.0,2081.94,104097.0
5338,120.0,4,2.0,1.0,0,185000,2.0,0,0,1970.0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0.0,0,0,1,1,13.0,85.0,1574.36,188923.2
5339,90.0,2,2.0,8.0,0,290000,1.0,0,0,1970.0,0,1,1,1,1,1,0,1,1,0,1,0,1,1,0.0,0,0,0,0,13.0,87.0,2076.58,186892.2
5340,80.0,2,2.0,8.0,0,232000,1.0,0,0,2006.0,0,1,1,1,1,1,0,1,0,0,1,1,1,0,0.0,0,0,1,0,13.0,87.0,2076.58,166126.4
5341,69.0,3,2.0,0.5,1,89475,1.0,0,0,1970.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,13.0,90.0,2081.94,143653.86000000002
5342,63.0,3,1.0,4.0,0,99900,1.0,0,0,1965.0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0.0,1,0,1,0,13.0,85.0,1574.36,99184.68
5343,80.0,3,1.0,3.0,0,180000,1.0,1,0,1970.0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0,0,0,0,1,13.0,89.0,2007.79,160623.2
5344,68.0,3,1.0,1.0,0,194000,1.0,0,0,1970.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,13.0,89.0,2007.79,136529.72
5345,47.0,3,1.0,2.0,0,130000,1.0,0,0,1965.0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0.0,0,0,0,0,13.0,85.0,1574.36,73994.92
5346,86.0,3,1.0,3.0,0,105000,1.0,0,0,1965.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,13.0,89.0,2007.79,172669.94
5347,133.0,3,2.0,1.0,0,165000,1.0,0,0,1970.0,0,1,0,1,1,1,0,0,1,1,0,1,1,1,10000.0,0,0,0,1,13.0,86.0,1983.7,263832.10000000003
5348,65.0,1,1.0,0.5,1,130000,1.0,0,0,1970.0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0.0,1,0,0,0,13.0,86.0,1983.7,128940.5
5349,68.0,3,1.0,2.0,0,101000,1.0,1,0,1970.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,13.0,85.0,1574.36,107056.48
5350,73.0,2,1.0,2.0,0,205000,1.0,0,0,1970.0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,1,0,1,0,13.0,90.0,2081.94,151981.62
5351,42.0,2,1.0,0.5,1,85000,1.0,0,0,1970.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,13.0,89.0,2007.79,84327.18
5352,58.0,1,1.0,1.0,0,157900,1.0,0,0,1994.0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,13.0,89.0,2007.79,116451.82
5353,128.0,3,2.0,8.0,0,380000,3.0,0,0,2007.0,0,1,1,1,1,1,0,1,1,0,1,0,1,1,0.0,0,0,0,0,13.0,87.0,2076.58,265802.24
5354,67.0,1,1.0,3.0,0,215000,1.0,0,0,1970.0,0,1,1,1,1,1,0,1,0,0,1,1,1,1,0.0,0,0,0,1,13.0,87.0,2076.58,139130.86
5355,115.0,3,2.0,7.0,0,340000,1.0,0,0,2006.0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,0.0,0,0,1,1,13.0,87.0,2076.58,238806.7
5356,92.0,2,2.0,6.0,0,240000,1.0,0,0,1970.0,0,0,1,1,1,1,0,1,0,0,1,0,1,1,0.0,0,0,0,0,13.0,87.0,2076.58,191045.36
5357,47.0,2,1.0,0.5,1,170000,1.0,0,0,1970.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0.0,0,0,0,0,13.0,87.0,2076.58,97599.26
5358,53.0,3,1.0,2.0,0,117000,1.0,0,0,1970.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,13.0,90.0,2081.94,110342.82
5359,90.0,4,1.0,3.0,0,173000,1.0,1,0,1970.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0.0,0,0,0,0,13.0,86.0,1983.7,178533.0
5360,50.0,2,1.0,1.0,0,95000,1.0,0,0,1970.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0.0,0,0,0,0,13.0,89.0,2007.79,100389.5
5361,50.0,2,1.0,0.5,1,70000,1.0,1,0,1970.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,13.0,86.0,1983.7,99185.0
5362,70.0,3,1.0,3.0,0,150000,1.0,0,0,1975.0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0.0,0,1,0,0,13.0,90.0,2081.94,145735.80000000002
5363,58.0,2,1.0,1.0,0,138000,1.0,0,0,1973.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.0,0,1,0,0,13.0,90.0,2081.94,120752.52
5364,126.0,4,2.0,2.0,0,210000,1.0,0,0,1970.0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0.0,0,0,0,0,13.0,89.0,2007.79,252981.54
5365,56.0,2,1.0,0.5,1,142500,1.0,1,0,2006.0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,13.0,90.0,2081.94,116588.64
5366,92.0,3,1.0,2.0,0,155000,1.0,0,0,1970.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0.0,0,0,0,0,13.0,86.0,1983.7,182500.4
5367,106.0,3,1.0,3.0,0,183000,1.0,0,0,1981.0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0.0,0,0,0,0,13.0,90.0,2081.94,220685.64
5368,84.0,4,1.0,2.0,0,145000,1.0,0,0,1970.0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0.0,0,0,0,0,13.0,86.0,1983.7,166630.80000000002
5369,60.0,3,1.0,2.0,0,105000,1.0,0,0,1970.0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0.0,0,0,0,0,13.0,86.0,1983.7,119022.0
5370,133.0,3,2.0,2.0,0,275000,1.0,0,0,1988.0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0.0,1,0,1,0,13.0,90.0,2081.94,276898.02
5371,95.0,2,2.0,2.0,0,229500,1.0,0,0,2001.0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,0,1,0,0,13.0,89.0,2007.79,190740.05
5372,127.0,4,2.0,2.0,0,229990,1.0,0,0,1985.0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0.0,0,0,0,0,13.0,87.0,2076.58,263725.66
5373,80.0,1,2.0,3.0,0,225000,4.0,0,0,1970.0,0,1,1,1,1,1,0,0,1,1,1,0,0,1,20000.0,0,0,1,1,13.0,89.0,2007.79,160623.2
5374,68.0,3,1.0,2.0,0,148000,1.0,0,0,1953.0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0.0,1,1,1,0,13.0,90.0,2081.94,141571.92
5375,122.0,2,1.0,2.0,0,242000,1.0,0,0,2000.0,0,1,1,1,1,1,0,0,0,1,0,1,1,1,0.0,1,0,0,1,13.0,90.0,2081.94,253996.68
5376,98.0,3,2.0,7.0,0,245000,1.0,0,0,1970.0,0,1,1,1,1,1,0,0,1,0,0,1,1,1,0.0,0,0,1,0,13.0,86.0,1983.7,194402.6
5377,77.0,2,2.0,1.0,0,184500,1.0,0,0,1994.0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0.0,0,0,0,0,13.0,89.0,2007.79,154599.83
5378,50.0,2,1.0,1.0,0,113000,4.0,0,0,1970.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,13.0,90.0,2081.94,104097.0
5379,76.0,2,1.0,1.0,0,140900,1.0,0,0,1970.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,13.0,88.0,1896.75,144153.0
5380,99.0,3,2.0,3.0,0,245000,1.0,0,0,1970.0,0,1,1,1,1,1,0,0,1,0,1,1,1,1,0.0,1,0,1,0,13.0,90.0,2081.94,206112.06
5381,105.0,3,2.0,8.0,0,190000,1.0,0,0,1970.0,0,1,1,1,1,1,0,0,1,0,0,1,0,1,0.0,0,0,0,1,13.0,87.0,2076.58,218040.9
5382,85.0,2,1.0,1.0,0,180000,3.0,0,0,1970.0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0.0,0,0,1,0,13.0,90.0,2081.94,176964.9
5383,74.0,3,1.0,3.0,0,147400,1.0,0,0,1970.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0,0,0,0,13.0,90.0,2081.94,154063.56
5384,73.0,3,1.0,1.0,0,86100,1.0,0,0,1970.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,13.0,85.0,1574.36,114928.28
5385,85.0,2,2.0,2.0,0,210000,1.0,0,0,1985.0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0.0,0,0,0,0,13.0,90.0,2081.94,176964.9
5386,73.0,2,1.0,1.0,0,263000,1.0,0,1,1970.0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0.0,0,0,0,0,13.0,87.0,2076.58,151590.34
5387,111.0,3,2.0,1.0,0,411000,1.0,0,1,1970.0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0.0,0,0,0,0,13.0,87.0,2076.58,230500.38
5388,86.0,2,2.0,4.0,0,249000,1.0,0,0,1970.0,0,1,0,1,1,1,0,1,0,0,1,0,1,1,0.0,0,0,0,1,13.0,87.0,2076.58,178585.88
5389,70.0,3,1.0,3.0,0,129000,1.0,0,0,1969.0,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0.0,0,0,0,0,13.0,87.0,2076.58,145360.6
5390,57.0,3,1.0,5.0,0,125000,1.0,1,0,1959.0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,13.0,90.0,2081.94,118670.58
5391,72.0,3,1.0,2.0,0,119900,1.0,1,0,1970.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0,0,1,0,13.0,86.0,1983.7,142826.4
5392,55.0,3,1.0,0.5,1,114000,1.0,0,0,1970.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0,0,0,0,13.0,87.0,2076.58,114211.9
5393,90.0,4,2.0,3.0,0,145000,1.0,0,0,1977.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0,0,0,1,13.0,89.0,2007.79,180701.1
5394,70.0,3,1.0,3.0,0,135000,1.0,0,0,1972.0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0.0,0,0,0,1,13.0,85.0,1574.36,110205.2
5395,68.0,2,1.0,0.5,1,114000,1.0,0,0,1968.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,13.0,89.0,2007.79,136529.72
5396,83.0,3,1.0,3.0,0,125000,1.0,0,0,1970.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0,0,0,0,13.0,88.0,1896.75,157430.25
5397,90.0,3,2.0,1.0,0,195000,1.0,0,0,1983.0,1,0,0,1,1,1,0,0,0,0,0,1,1,1,19000.0,0,0,1,1,13.0,86.0,1983.7,178533.0
5398,83.0,2,1.0,1.0,0,210000,1.0,0,0,1970.0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,13.0,89.0,2007.79,166646.57
5399,135.0,3,2.0,3.0,0,364000,4.0,0,0,2002.0,0,1,1,1,1,1,0,1,0,0,1,1,0,1,0.0,0,0,1,1,13.0,90.0,2081.94,281061.9
5400,65.0,2,1.0,2.0,0,115000,1.0,0,0,1985.0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0.0,0,0,0,0,13.0,87.0,2076.58,134977.69999999998
5401,81.0,3,1.0,4.0,0,127500,1.0,0,0,1974.0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0.0,0,0,0,0,13.0,89.0,2007.79,162630.99
5402,86.0,3,1.0,3.0,0,156000,1.0,0,0,1981.0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,13.0,85.0,1574.36,135394.96
5403,54.0,3,1.0,1.0,0,130000,1.0,0,0,1958.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,1,13.0,90.0,2081.94,112424.76
5404,56.0,2,1.0,0.5,1,147000,1.0,0,0,1950.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0,0,0,0,13.0,89.0,2007.79,112436.24
5405,105.0,3,1.0,3.0,0,312000,3.0,0,0,1995.0,0,1,1,1,1,1,0,0,1,0,1,0,0,1,25000.0,0,0,0,1,13.0,90.0,2081.94,218603.7
5406,301.0,4,2.0,1.0,0,506000,2.0,0,0,1930.0,0,1,1,1,0,1,0,0,1,0,1,0,0,1,0.0,1,0,0,0,13.0,89.0,2007.79,604344.79
5407,25.0,1,1.0,0.5,1,64000,1.0,0,0,1970.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,13.0,89.0,2007.79,50194.75
5408,30.0,1,1.0,2.0,0,73630,1.0,1,0,1915.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,13.0,89.0,2007.79,60233.7
5409,72.0,3,1.0,1.0,0,115000,1.0,0,0,1980.0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0.0,1,0,1,0,13.0,85.0,1574.36,113353.92
5410,100.0,3,2.0,1.0,0,210000,1.0,0,0,1986.0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0.0,0,1,0,0,13.0,87.0,2076.58,207658.0
5411,61.0,2,1.0,1.0,0,99000,1.0,1,0,1970.0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0.0,0,0,0,0,13.0,89.0,2007.79,122475.19
5412,68.0,3,1.0,7.0,0,129000,1.0,1,0,1970.0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0.0,1,1,0,0,13.0,86.0,1983.7,134891.6
5413,75.0,3,1.0,1.0,0,140000,1.0,0,0,1970.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,13.0,86.0,1983.7,148777.5
5414,85.0,1,1.0,3.0,0,225000,3.0,0,0,2008.0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0.0,1,0,1,0,13.0,89.0,2007.79,170662.15
5415,126.0,4,2.0,2.0,0,255000,4.0,0,0,1970.0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0.0,0,0,0,0,13.0,90.0,2081.94,262324.44
5416,59.0,3,1.0,1.0,0,61000,1.0,1,0,1984.0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0.0,0,0,0,0,13.0,89.0,2007.79,118459.61
5417,55.0,2,1.0,4.0,0,81000,1.0,1,0,1970.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,13.0,87.0,2076.58,114211.9
5418,67.0,2,1.0,1.0,0,119000,1.0,1,0,1961.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0,0,0,0,13.0,90.0,2081.94,139489.98
5419,82.0,2,1.0,2.0,0,155000,1.0,0,0,1988.0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0.0,0,0,0,0,13.0,88.0,1896.75,155533.5
5420,103.0,3,1.0,0.5,1,79900,1.0,1,0,1965.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0,1,0,0,13.0,86.0,1983.7,204321.1
5421,73.0,3,1.0,3.0,0,160000,1.0,1,0,1960.0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0.0,1,0,0,1,13.0,90.0,2081.94,151981.62
5422,143.0,4,2.0,3.0,0,305000,1.0,0,0,1970.0,0,1,1,1,1,1,0,0,1,1,0,1,0,1,0.0,0,0,1,1,13.0,87.0,2076.58,296950.94
5423,79.0,3,1.0,0.5,1,149000,1.0,0,0,1974.0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0.0,0,0,1,0,13.0,88.0,1896.75,149843.25
5424,80.0,2,2.0,0.5,1,120000,1.0,0,0,1970.0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,13.0,85.0,1574.36,125948.8
5425,84.0,2,3.0,0.5,1,127500,1.0,0,0,1993.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,13.0,85.0,1574.36,132246.24
5426,70.0,3,1.0,3.0,0,99000,1.0,1,0,1970.0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0.0,0,0,0,0,13.0,89.0,2007.79,140545.3
5427,63.0,2,1.0,4.0,0,141050,1.0,0,0,1955.0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0.0,0,0,1,0,13.0,89.0,2007.79,126490.77
5428,125.0,4,2.0,9.0,0,279000,1.0,0,0,1991.0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0.0,0,0,0,0,13.0,87.0,2076.58,259572.5
5429,61.0,3,1.0,3.0,0,106000,1.0,1,0,1965.0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0.0,1,1,0,1,13.0,87.0,2076.58,126671.38
5430,50.0,1,1.0,0.5,1,102000,1.0,0,0,1965.0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,13.0,86.0,1983.7,99185.0
5431,81.0,3,1.0,2.0,0,115000,1.0,0,0,1958.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,13.0,89.0,2007.79,162630.99
5432,54.0,1,1.0,1.0,0,130000,1.0,0,0,1970.0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0.0,1,0,0,1,13.0,89.0,2007.79,108420.66
5433,64.0,2,1.0,0.5,1,119500,4.0,0,0,1915.0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0.0,0,1,0,0,13.0,89.0,2007.79,128498.56
5434,100.0,3,2.0,3.0,0,139000,1.0,0,0,1987.0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0.0,0,0,0,0,13.0,90.0,2081.94,208194.0
5435,72.0,3,1.0,2.0,0,125000,1.0,0,0,1968.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0,0,0,0,13.0,89.0,2007.79,144560.88
5436,91.0,3,1.0,1.0,0,199000,1.0,0,0,1972.0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0.0,0,0,1,0,13.0,85.0,1574.36,143266.75999999998
5437,50.0,3,1.0,1.0,0,100000,1.0,0,0,1971.0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,13.0,89.0,2007.79,100389.5
5438,66.0,3,1.0,4.0,0,135500,1.0,1,0,1971.0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0.0,0,0,0,0,13.0,88.0,1896.75,125185.5
5439,106.0,3,1.0,4.0,0,146630,3.0,0,0,1970.0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0.0,0,0,1,0,13.0,85.0,1574.36,166882.16
5440,54.0,2,1.0,1.0,0,99000,1.0,0,0,1960.0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0.0,1,0,0,0,13.0,88.0,1896.75,102424.5
5441,84.0,3,1.0,3.0,0,160000,1.0,0,0,1970.0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0.0,0,0,0,0,13.0,86.0,1983.7,166630.80000000002
5442,51.0,2,1.0,0.5,1,103000,1.0,0,0,1970.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.0,0,1,0,1,13.0,88.0,1896.75,96734.25
5443,110.0,3,2.0,2.0,0,199000,1.0,1,0,1987.0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0.0,1,1,1,1,13.0,90.0,2081.94,229013.4
5444,44.0,2,1.0,2.0,0,104000,1.0,0,0,1970.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,13.0,89.0,2007.79,88342.76
